Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,Daily_Change,Daily_Return,Day_Range,Day_of_Week,Target_Price,Target_Direction
2023-03-10,1068.8868957671646,1070.0280749321848,1056.8124450060086,1060.3046875,13334091.0,1085.859375,1079.0416015625,1085.8376892089843,-8.58220826716456,-1.5492309610436683,13.215629926176234,4,1042.8665771484375,0
2023-03-13,1063.1806779260546,1070.0281154160118,1038.5298305140532,1042.8665771484375,12771592.0,1076.6472900390625,1074.5131591796876,1084.6473754882813,-20.314100777617114,-1.6446320154142047,31.49828490195864,0,1038.9635009765625,0
2023-03-14,1040.812257084253,1052.2018311560978,1035.8136967949142,1038.9635009765625,16027522.0,1064.5273193359376,1070.3179565429687,1083.565478515625,-1.8487561076904058,-0.37426419231378905,16.388134361183575,1,1021.2056884765624,0
2023-03-15,1042.6839083296516,1049.1660857467195,1016.8004787547292,1021.2056884765624,21728555.0,1048.0660400390625,1066.4149047851563,1080.3460266113282,-21.478219853089172,-1.709185402885549,32.365606991990376,2,1016.1157836914062,0
2023-03-16,1023.921951504309,1028.943333036388,1005.2968594074098,1016.1157836914062,18363159.0,1035.8912475585937,1061.0282409667968,1075.6429718017578,-7.8061678129028,-0.49842111560789437,23.64647362897813,3,1014.837646484375,0
2023-03-17,1024.720781814394,1028.007512952856,1010.0900587449328,1014.837646484375,34014213.0,1026.7978393554688,1056.3286071777343,1070.9193756103516,-9.883135330019059,-0.12578657152514383,17.91745420792313,4,1004.8632202148438,0
2023-03-20,1011.140068022912,1013.422547157944,995.1626537042278,1004.8632202148438,19524589.0,1019.19716796875,1047.9222290039063,1065.4653869628905,-6.276847808068283,-0.9828593079971859,18.259893453716245,0,1036.1102294921875,1
2023-03-21,1012.943003930346,1038.0732119172071,1012.0528577510236,1036.1102294921875,21400360.0,1018.626513671875,1041.5769165039062,1062.1626220703124,23.16722556184152,3.1095783633779517,26.02035416618355,1,1039.26025390625,1
2023-03-22,1043.0948141638405,1046.0392280531037,1036.2473765076484,1039.26025390625,10920094.0,1022.2374267578125,1035.1517333984375,1058.5677124023437,-3.8345602575905104,0.3040240627299351,9.791851545455302,2,1026.1131591796875,0
2023-03-23,1035.3343603002547,1036.2016854580306,1023.9447859117854,1026.1131591796875,16249370.0,1024.2369018554687,1030.0640747070313,1055.5753845214845,-9.22120112056723,-1.265043541995059,12.256899546245222,3,1005.7989501953124,0
2023-03-24,1024.9489888672188,1027.117362031003,1003.3795441878092,1005.7989501953124,12375945.0,1022.4291625976563,1024.6135009765626,1051.8275512695313,-19.150038671906373,-1.9797240492086754,23.737817843193852,4,1021.4340209960938,1
2023-03-27,1012.2813433372776,1028.943393312628,1004.383950761555,1021.4340209960938,14054323.0,1025.7433227539063,1022.4702453613281,1048.4917022705079,9.152677658816174,1.554492654595152,24.559442551072948,0,1026.2044677734375,1
2023-03-28,1024.8349561252708,1030.0846702786253,1021.1829653124684,1026.2044677734375,12576424.0,1023.7621704101563,1021.1943420410156,1045.7561492919922,1.3695116481667355,0.4670342556919671,8.901704966156899,1,1020.133056640625,0
2023-03-29,1022.0959186617868,1024.7436572444662,1009.359714078918,1020.133056640625,18804065.0,1019.9367309570313,1021.0870788574218,1043.750991821289,-1.9628620211617545,-0.5916375657558426,15.383943165548203,2,1064.116455078125,1
2023-03-31,1029.3999027039445,1069.7770709600843,1029.2629756900762,1064.116455078125,28171201.0,1027.5373901367188,1025.8871459960938,1043.4576934814454,34.71655237418054,4.31153545620222,40.514095270008056,4,1064.299072265625,1
2023-04-03,1070.4846960590223,1072.3106311531849,1056.7896998650788,1064.299072265625,10293043.0,1039.2374145507813,1030.8332885742188,1043.5809478759766,-6.185623793397326,0.017161391183129204,15.520931288106112,0,1061.74267578125,0
2023-04-05,1071.8540232011114,1071.8540232011114,1053.8453439607506,1061.74267578125,16262928.0,1047.2991455078125,1036.5212341308593,1042.221731567383,-10.111347419861431,-0.24019531267025496,18.008679240360834,2,1068.8638916015625,1
2023-04-06,1058.2275373074351,1074.592970502133,1058.2275373074351,1068.8638916015625,18435046.0,1055.8310302734376,1039.7966003417969,1040.6867584228517,10.636354294127386,0.6707101431213225,16.36543319469797,3,1061.2861328125,0
2023-04-10,1072.7671126043012,1072.9496819536614,1059.779694186431,1061.2861328125,12961408.0,1064.0616455078125,1041.9991882324218,1038.5754608154298,-11.480979791801246,-0.70895451222589,13.169987767230396,0,1066.535888671875,1
2023-04-11,1065.4631729553812,1068.6586196822263,1060.9210357303307,1066.535888671875,10542367.0,1064.5455322265625,1046.0414611816407,1038.052767944336,1.0727157164938035,0.4946597997528501,7.737583951895658,1,1071.2379150390625,1
2023-04-12,1066.5359087914262,1080.8927189104256,1063.660079131172,1071.2379150390625,18179087.0,1065.93330078125,1052.5853576660156,1038.599429321289,4.702006247636291,0.4408690243928648,17.23263977925353,2,1075.2777099609375,1
2023-04-13,1074.1364101327636,1079.9795947799273,1069.115028980157,1075.2777099609375,12378208.0,1068.6403076171875,1057.9697265625,1040.219985961914,1.141299828173942,0.3771146320682428,10.86456579977039,3,1080.73291015625,1
2023-04-17,1106.9814803229494,1106.9814803229494,1072.333391852291,1080.73291015625,17929479.0,1071.014111328125,1063.4225708007812,1042.3084564208984,-26.248570166699437,0.5073294224159808,34.64808847065842,0,1068.3619384765625,0
2023-04-18,1085.0925121063174,1085.0925121063174,1061.8111761257844,1068.3619384765625,10405576.0,1072.4292724609375,1068.245458984375,1044.6662689208983,-16.730573629754872,-1.1446835349817275,23.28133598053296,1,1073.68017578125,1
2023-04-19,1067.7685265934954,1076.373436165099,1064.6415432193398,1073.68017578125,12273475.0,1073.8581298828126,1069.2018310546875,1047.5444885253905,5.91164918775462,0.4977935953307311,11.731892945759228,2,1070.9637451171875,0
2023-04-20,1074.638556551585,1076.875393044396,1064.5956738732273,1070.9637451171875,7007330.0,1073.8032958984375,1069.8682983398437,1050.3507934570312,-3.6748114343974976,-0.25300184592548236,12.279719171168836,3,1072.310546875,1
2023-04-21,1073.0637661728558,1077.7884724738817,1066.558646510675,1072.310546875,7647317.0,1073.20986328125,1070.9250854492188,1053.723159790039,-0.7532192978558214,0.12575605513753807,11.229825963206622,4,1076.4190673828125,1
2023-04-24,1084.1794719407253,1086.8727319946267,1071.8539885727766,1076.4190673828125,12936186.0,1072.3470947265625,1071.6806030273438,1055.7386016845703,-7.760404557912807,0.3831465166304504,15.018743421850104,0,1084.6588134765625,1
2023-04-25,1080.071033835217,1086.7359021827194,1072.995384428631,1084.6588134765625,9236126.0,1075.6064697265624,1074.01787109375,1058.008529663086,4.587779641345605,0.7654775303993722,13.740517754088387,1,1078.290771484375,0
2023-04-26,1086.005534613959,1089.2467445727557,1074.6159592843226,1078.290771484375,8617834.0,1076.5285888671874,1075.193359375,1060.6174102783202,-7.714763129584071,-0.5871009310085773,14.630785288433117,2,1085.1153564453125,1
2023-04-27,1084.1795677314856,1088.2879820525134,1079.158065119624,1085.1153564453125,9167125.0,1079.3589111328124,1076.581103515625,1064.5832305908202,0.9357887138269234,0.6329076665974487,9.129916932889273,3,1104.9500732421875,1
2023-04-28,1087.374995527852,1106.5022750107378,1087.2608896802224,1104.9500732421875,15565210.0,1085.88681640625,1079.54833984375,1068.759033203125,17.57507771433552,1.8278901573977047,19.241385330515413,4,1114.3310546875,1
2023-05-02,1112.1170391794085,1116.4994278601828,1108.4194062766874,1114.3310546875,12981805.0,1093.4692138671876,1082.908154296875,1073.1653625488282,2.2140155080915065,0.8489959566938987,8.080021583495409,1,1104.7674560546875,0
2023-05-03,1116.1342091904096,1116.1342091904096,1101.549188303151,1104.7674560546875,7061872.0,1097.4909423828126,1086.5487060546875,1077.3970825195313,-11.366753135722092,-0.858236750432706,14.585020887258679,2,1117.503662109375,1
2023-05-04,1105.2467632974383,1119.717677582049,1102.2567073883076,1117.503662109375,8635233.0,1105.3335205078124,1090.9310546875,1080.0664428710938,12.256898811936708,1.1528404448272411,17.460970193741332,3,1114.650634765625,0
2023-05-05,1114.3083172243437,1123.5979821409155,1112.0258380416835,1114.650634765625,8746585.0,1111.240576171875,1095.2997436523438,1082.5840209960938,0.34231754128131797,-0.25530362364671877,11.572144099231991,4,1128.4139404296875,1
2023-05-08,1118.4165791288924,1133.7777597410543,1115.7461404298203,1128.4139404296875,9153782.0,1115.933349609375,1100.9100830078125,1085.9175842285156,9.997361300795092,1.234764080761197,18.031619311233953,0,1131.9061279296875,1
2023-05-09,1129.8290394334551,1135.2158009724574,1124.4652198090143,1131.9061279296875,6464721.0,1119.4483642578125,1106.4587890625,1089.0696960449218,2.0770884962323635,0.3094775219340429,10.75058116344303,1,1139.6895751953125,1
2023-05-10,1136.6766978121202,1141.173192717246,1132.659447469911,1139.6895751953125,10872255.0,1126.4327880859375,1111.961865234375,1092.9898681640625,3.01287738319229,0.6876407039037247,8.51374524733501,2,1132.2486572265625,0
2023-05-11,1140.7622816578707,1145.578272899187,1130.536707274967,1132.2486572265625,10557860.0,1129.381787109375,1117.3576538085938,1096.2755065917968,-8.513624431308244,-0.6528898860441723,15.041565624219857,3,1134.0972900390625,1
2023-05-12,1127.455243721531,1135.4896227195354,1121.383847325768,1134.0972900390625,6955341.0,1133.2711181640625,1122.2558471679688,1099.418475341797,6.6420463175315945,0.1632709211621508,14.105775393767317,4,1136.3341064453125,1
2023-05-15,1136.6309023578756,1143.3184701435996,1128.984483334697,1136.3341064453125,6833343.0,1134.8551513671875,1125.3942504882812,1102.4712951660156,-0.29679591256308413,0.19723320264461996,14.333986808902637,0,1120.1514892578125,0
2023-05-16,1138.5026071786638,1141.0589403639667,1118.485181669263,1120.1514892578125,8717229.0,1132.5042236328125,1125.9762939453126,1104.4422241210937,-18.351117920851266,-1.4241073198201004,22.573758694703656,1,1113.5322265625,0
2023-05-17,1124.3511508366894,1125.2641183192468,1108.830341392445,1113.5322265625,8798967.0,1127.27275390625,1126.8527709960938,1106.7007385253905,-10.818924274189385,-0.5909256702143262,16.433776926801784,2,1111.1357421875,0
2023-05-18,1118.21139175125,1121.6123498838558,1107.9858169299096,1111.1357421875,10525531.0,1123.0501708984375,1126.2159790039063,1108.5735168457031,-7.075649563749948,-0.2152146402083055,13.626532953946253,3,1114.7418212890625,1
2023-05-19,1111.1355938507186,1116.5678769225617,1104.196751489107,1114.7418212890625,8050447.0,1119.1790771484375,1126.22509765625,1110.7624206542969,3.6062274383439217,0.3245399247497227,12.371125433454608,4,1120.69921875,1
2023-05-22,1111.5693019532655,1125.7207212869755,1110.3596592183865,1120.69921875,7434906.0,1116.052099609375,1125.4536254882812,1113.1818542480469,9.129916796734506,0.5344194814588032,15.361062068589035,0,1120.49365234375,0
2023-05-23,1123.2783175836105,1126.6335119735163,1119.0784985578175,1120.49365234375,6092034.0,1116.1205322265625,1124.3123779296875,1115.3855834960937,-2.7846652398604874,-0.01834269202750649,7.555013415698795,1,1113.9658203125,0
2023-05-24,1116.545095308795,1124.8076864197674,1110.861658447196,1113.9658203125,8112254.0,1116.2072509765626,1121.7400024414062,1116.8509338378906,-2.5792749962949983,-0.5825853647270285,13.9460279725713,2,1113.8289794921875,0
2023-05-25,1111.0672556833676,1117.9603357408223,1102.9187697829475,1113.8289794921875,11487863.0,1116.7458984375,1119.8980346679687,1118.6278442382813,2.761723808819852,-0.012284113014715548,15.041565957874809,3,1144.2088623046875,1
2023-05-26,1122.0687058844728,1145.3500415058625,1118.7591533794464,1144.2088623046875,12626260.0,1122.639306640625,1120.9091918945312,1121.58251953125,22.14015642021468,2.7275177223661906,26.590888126416075,4,1150.6453857421875,1
